ENSG00000158220,0.08003,0.06497,0.04358,0.1109,0.1174,0.09005,0.03488331
ENSG00000163714,12.91,13.53,14.45,11.27,12.07,11.64,0.029734728
ENSG00000175040,0.5209,0.5164,0.4469,0.9773,0.8851,0.8081,0.005985976
ENSG00000181804,0.2994,0.4212,0.444,0.2568,0.1918,0.1701,0.035306636
ENSG00000188313,7.268,8.226,7.245,12.15,12.38,15.07,0.018034944
ENSG00000018408,8.044,7.035,7.685,5.596,6.322,6.728,0.037067635
ENSG00000138271,45.46,48.43,50.31,41.56,44.1,42.19,0.040981707
ENSG00000079257,11.34,12.56,12.03,8.392,9.295,7.308,0.009480687
ENSG00000118855,25.18,24.61,22.13,19.8,21.03,16.78,0.042898154
ENSG00000213186,0.5642,0.5594,0.7019,0.4234,0.3835,0.4739,0.039864647
ENSG00000163590,0.2961,0.2783,0.3472,0.1875,0.2024,0.2102,0.026106036
ENSG00000184378,0.9782,1.239,1.44,1.894,1.667,1.777,0.034607558
ENSG00000171757,0.1412,0.1341,0.1699,0.04768,0.095,0.07065,0.012818267
ENSG00000075420,13.67,11.85,12.27,15,15.92,14.62,0.022533623
ENSG00000231574,0.9508,1.05,1.143,3.186,3.595,2.468,0.022655938
ENSG00000181449,4.867,5.439,4.551,2.754,3.882,3.306,0.018716606
ENSG00000043093,4.671,4.746,5.665,3.454,3.788,4.137,0.039674556
ENSG00000182580,2.44,2.982,2.58,2.243,1.68,1.825,0.032736105
ENSG00000290862,2.765,2.573,2.704,2.007,2.203,2.213,0.003885193
ENSG00000058866,0.03381,0.04757,0.03988,0.06343,0.06319,0.08675,0.040014427
ENSG00000163918,11.54,11.7,10.5,8.353,9.847,7.506,0.039372434
ENSG00000073849,12.12,11.41,11.24,9.643,10.5,10.7,0.037678998
ENSG00000145012,2.374,2.752,2.722,2.224,2.079,2.099,0.044356132
ENSG00000196083,2.795,2.741,2.901,2.46,2.393,2.41,0.006561553
ENSG00000114331,4.815,4.456,4.666,3.771,3.867,3.919,0.008527484
ENSG00000163959,0.6401,0.579,0.712,0.3088,0.3589,0.4224,0.005554209
ENSG00000186001,2.712,2.758,2.756,2.912,3.141,3.098,0.042959801
ENSG00000114473,2.412,2.008,2.068,1.645,1.6,1.831,0.043980119
ENSG00000168924,10.32,10.28,11.6,14.13,12.26,12.91,0.029912699
ENSG00000063978,19.33,18.37,20.14,21.86,20.81,20.68,0.049131182
ENSG00000087269,18.1,16.1,18.18,18.9,20.96,20.33,0.047047042
ENSG00000163993,62.88,67.39,63.48,101.9,93.25,101.9,0.00198605
ENSG00000196526,5.982,5.898,5.98,7.33,6.861,7.12,0.01111595
ENSG00000109667,2.876,2.843,2.752,2.411,2.385,2.349,0.002039638
ENSG00000071127,125.7,119.6,115,139.7,132.8,128.1,0.042972794
ENSG00000002549,19.27,17.55,16.7,21.24,22.62,21.95,0.016855983
ENSG00000163138,0.7172,0.7123,0.8511,0.5778,0.544,0.6252,0.040229309
ENSG00000109819,0.4636,0.5746,0.477,0.1942,0.2176,0.2511,0.00620059
ENSG00000169851,2.166,2.355,2.63,1.556,1.509,1.391,0.013462526
ENSG00000163682,681,678.1,810.1,520.5,570,568.2,0.046061503
ENSG00000109814,7.76,8.346,8.816,6.737,6.64,7.163,0.023699692
ENSG00000163683,3.352,3.632,3.513,2.906,3.119,2.931,0.008922507
ENSG00000145246,8.159,7.618,8.034,6.49,6.731,6.621,0.007113368
ENSG00000109182,0.341,0.8771,0.6336,1.272,1.099,1.288,0.045788429
ENSG00000109163,0.1188,0.07837,0.07359,0.01672,0.03331,0.02287,0.03344483
ENSG00000169429,22.07,24.36,22.07,106,121.4,106.7,0.002672913
ENSG00000163739,41.18,52.23,48.83,123.2,124.9,120.2,0.000452705
ENSG00000163735,0.51,0.1983,0.494,4.653,3.792,4.649,0.002333259
ENSG00000163734,3.771,3.338,1.55,10.48,16.51,12.74,0.017355171
ENSG00000081041,17.65,19.43,13.12,37.89,47.81,42.93,0.002806119
ENSG00000138769,0.225,0.1815,0.1967,0.149,0.1632,0.1222,0.032698795
ENSG00000156194,0,0,0,0.01899,0.01892,0.02598,0.011875958
ENSG00000163749,0.07801,0.0686,0.04601,0.02927,0.01458,0.03003,0.033903581
ENSG00000138771,3.422,3.218,3.472,3.744,3.575,3.806,0.032031364
ENSG00000138772,157.4,133.4,144.7,175,184.4,212.9,0.036142392
ENSG00000138756,3.191,3.28,3.506,2.811,2.995,2.854,0.023621408
ENSG00000145284,20.08,20.55,17.78,14.83,16.49,13.89,0.018876201
ENSG00000180769,0.3143,0.2967,0.3512,0.2421,0.1669,0.2483,0.039092935
ENSG00000138639,0.8392,0.7316,0.706,0.607,0.6274,0.5665,0.043655167
ENSG00000109339,0.4649,0.5333,0.4483,0.3944,0.3702,0.3449,0.030424892
ENSG00000198189,2.031,2.254,2.479,1.459,1.571,1.725,0.017687581
ENSG00000118762,3.174,3.493,3.475,2.484,2.78,2.453,0.00531388
ENSG00000138642,3.051,2.889,3.256,3.928,4.106,4.053,0.004240007
ENSG00000138640,1.521,1.475,1.514,1.232,1.341,1.199,0.020431977
ENSG00000246090,4.499,4.39,4.326,3.402,3.769,3.26,0.017603822
ENSG00000172955,0.7509,0.7726,0.7308,0.4226,0.6105,0.5347,0.046702525
ENSG00000070190,14.17,14.24,15.73,17.12,16.92,18.64,0.01883833
ENSG00000145358,0.02511,0.053,0.05332,0.2261,0.3097,0.1836,0.027857647
ENSG00000109320,10.79,11.14,11.16,14.79,15.85,15.29,0.001939169
ENSG00000109323,6.396,6.66,6.505,5.211,5.334,5.329,0.000724494
ENSG00000245384,0.02203,0.02325,0.01559,0,0,0,0.013439813
ENSG00000138798,0.1046,0.07025,0.06732,0.04282,0.02133,0.04027,0.041086124
ENSG00000145349,3.587,3.729,4.114,2.706,2.706,3.204,0.014937902
ENSG00000138735,1.004,1.078,1.289,0.6612,0.8687,0.6094,0.024565589
ENSG00000138688,5.212,5.645,5.754,4.749,4.687,4.318,0.012199331
ENSG00000196159,1.008,1.043,1.096,0.7577,0.7591,0.6426,0.003471602
ENSG00000164040,16.38,20.12,17.39,13.5,14.08,12.93,0.047715506
ENSG00000250033,0.1124,0.07413,0.1094,0.04745,0.04726,0.02704,0.023845403
ENSG00000170153,0.07759,0.05264,0.07453,0.01872,0.03107,0.0128,0.010420916
ENSG00000164136,0.5325,0.6597,0.6883,0.3649,0.3375,0.4723,0.021182498
ENSG00000071205,7.317,7.622,8.276,5.987,6.81,6.62,0.028998428
ENSG00000109670,4.276,4.45,4.949,3.486,3.815,3.246,0.017374153
ENSG00000169989,0.1221,0.0859,0.08642,0,0.04564,0.03916,0.020984075
ENSG00000121210,4.102,3.995,4.337,3.455,3.737,3.824,0.035175429
ENSG00000137462,0.4224,0.4092,0.7548,1.068,1.204,0.9328,0.02148013
ENSG00000164125,2.634,2.366,2.654,1.959,2.02,1.783,0.006885374
ENSG00000248429,3.915,4.52,4.426,3.742,3.565,3.378,0.040617646
ENSG00000052795,1.269,1.35,1.369,1.153,1.079,1.067,0.005144413
ENSG00000109472,5.672,6.44,5.61,4.105,4.373,4.688,0.012983644
ENSG00000164105,9.655,9.623,9.661,7.38,8.288,8.098,0.024585686
ENSG00000164118,0.8175,0.6963,0.9188,0.4925,0.6675,0.4527,0.041331452
ENSG00000218336,0.6043,0.6495,0.6416,0.3653,0.4581,0.5018,0.031133919
ENSG00000173320,0.7359,0.7303,0.6667,0.5016,0.5641,0.5302,0.00380711
ENSG00000151726,18.3,18.7,18.16,13.9,14.06,14.17,0.000200072
ENSG00000164342,2.43,2.45,2.511,1.888,1.929,1.705,0.006616085
ENSG00000083857,50.31,48.42,50.65,53.44,55.6,54.55,0.007304032
ENSG00000179046,0.8136,0.7805,0.6806,1.304,1.548,1.983,0.04531391
ENSG00000028310,4.589,4.496,4.395,4.777,4.925,4.881,0.00774747
ENSG00000150753,92.74,76.92,83.16,98.41,106.4,104.3,0.036136202
ENSG00000039139,0.3233,0.2513,0.258,0.3441,0.3791,0.4073,0.029886064
ENSG00000154122,2.629,3.03,2.844,2.09,2.144,2.033,0.017545507
ENSG00000154153,0.3161,0.4766,0.4582,0.2373,0.1688,0.2666,0.042009508
ENSG00000145555,16.76,14.68,16.52,18.18,18.56,19.76,0.028717959
ENSG00000040731,1.216,1.145,1.218,0.6528,0.7133,0.4897,0.007357026
ENSG00000168685,1.17,0.8881,0.9086,1.477,1.919,1.746,0.012797053
ENSG00000197603,1.687,1.637,1.689,1.425,1.544,1.55,0.040595917
ENSG00000082074,25.13,26.59,22.6,18.04,19.35,17.11,0.01425586
ENSG00000198865,1.965,2.173,2.12,1.117,1.343,0.9655,0.004069769
ENSG00000250722,3.44,3.835,3.927,2.061,2.24,1.676,0.001535895
ENSG00000134363,10.56,11.51,11.41,14.11,14.07,12.77,0.01275805
ENSG00000185305,1.811,2.122,2.013,1.325,1.544,1.589,0.015769753
ENSG00000039123,25.98,23.97,26.56,20.18,22.81,22.23,0.028237672
ENSG00000035499,1.327,1.086,1.19,0.7347,0.7318,0.9069,0.011513108
ENSG00000152939,9.122,8.38,8.826,7.653,8.13,7.958,0.035927988
ENSG00000145736,2.272,2.545,2.404,1.872,2.075,2.208,0.049771547
ENSG00000049883,1.431,1.349,1.403,1.115,1.223,1.065,0.015837031
ENSG00000157111,3.141,3.149,2.483,4.125,4.403,4.896,0.007970582
ENSG00000164331,9.895,9.458,9.665,8.735,7.723,8.254,0.02503429
ENSG00000198780,1.087,1.249,1.345,0.7795,0.9391,0.9546,0.026457832
ENSG00000164300,7.574,8.067,8.503,6.638,6.682,6.776,0.034808242
ENSG00000145687,1.86,2.143,1.95,1.313,1.704,1.325,0.031672523
ENSG00000245864,0.4236,0.4471,0.2999,0.159,0.1584,0.2174,0.028874418
ENSG00000237187,0.05813,0.06135,0.04801,0.03272,0.02173,0.02238,0.00511661
ENSG00000145757,0.5514,0.4476,0.5404,0.4297,0.4043,0.3306,0.048548944
ENSG00000173221,18.97,14.27,14.85,19.75,22.51,21.98,0.046984516
ENSG00000145730,29.72,30.24,28.56,26.43,28.38,27.21,0.046137837
ENSG00000181751,1.656,1.807,1.792,1.467,1.482,1.418,0.015037185
ENSG00000112874,4.721,4.076,4.821,3.319,3.306,3.555,0.028510909
ENSG00000134986,2.386,2.483,2.469,1.484,1.928,1.876,0.034613434
ENSG00000145782,14.23,12.69,13.43,11.11,12.49,11.48,0.044573687
ENSG00000145781,1.22,1.309,1.402,0.8443,1.021,1.074,0.021825434
ENSG00000092421,1.163,1.109,1.005,1.445,1.43,1.439,0.016833194
ENSG00000113083,0.6294,0.6903,0.5067,0.9447,1.01,0.76,0.037369233
ENSG00000061455,0,0,0,0.006906,0.006879,0.009445,0.01186013
ENSG00000168916,3.368,3.66,3.846,2.578,2.986,2.903,0.013005531
ENSG00000113368,4.47,4.301,4.215,3.129,3.602,3.044,0.014143949
ENSG00000164400,0.8297,1.051,0.4699,6.352,3.908,7.058,0.031406341
ENSG00000155329,6.404,6.108,7.113,3.831,4.477,4.528,0.004726284
ENSG00000081059,0.215,0.2648,0.203,0.1463,0.1206,0.169,0.028506365
ENSG00000113658,10.14,9.291,9.793,7.565,7.898,7.679,0.007401325
ENSG00000152377,31.44,32.04,35.11,27.72,29.12,28.9,0.049479576
ENSG00000146021,0.93,1.052,0.8464,0.6263,0.7449,0.7958,0.049141004
ENSG00000112983,9.958,9.756,9.385,8.281,9.065,8.769,0.028427857
ENSG00000120727,16.55,15.69,16.68,12.79,14.07,14.33,0.014856908
ENSG00000170482,0.04293,0.02265,0.07597,0.09666,0.1204,0.1487,0.025960108
ENSG00000113070,15.06,12.32,13.82,31.31,33.18,34.07,7.322696986494249e-05
ENSG00000254996,10.26,9.893,10.28,9.865,9.537,9.555,0.041930036
ENSG00000120314,6.917,6.899,6.865,7.506,7.624,7.933,0.02342684
ENSG00000204967,0.05857,0.04636,0.05183,0.04396,0.02737,0.03194,0.048291356
ENSG00000204965,0.1073,0.08809,0.1013,0.06712,0.06686,0.05967,0.014865816
ENSG00000253537,0.4931,0.5204,0.4853,0.4197,0.3642,0.4213,0.017865196
ENSG00000276547,1.847,1.562,1.776,1.127,1.454,1.346,0.031816315
ENSG00000253873,0.7207,0.7962,0.8529,0.6212,0.6062,0.6545,0.038226198
ENSG00000171720,21.06,19.51,19.56,22.31,22.57,24.66,0.030887897
ENSG00000187678,1.544,1.041,1.546,2.109,1.752,2.363,0.046220426
ENSG00000113578,2.238,2.557,2.315,1.297,1.663,1.131,0.009262132
ENSG00000186314,0.4479,0.3077,0.4157,0.4947,0.5733,0.6196,0.038120374
ENSG00000156463,7.376,8.371,7.35,9.695,9.761,9.37,0.01988987
ENSG00000113657,3.972,3.791,4.133,3.176,3.444,3.354,0.008096399
ENSG00000178172,0.1079,0,0,0.2429,0.242,0.2492,0.028023678
ENSG00000247199,0.2491,0.2629,0.1983,0.1752,0.1047,0.1079,0.024645392
ENSG00000169252,11.91,12.74,13.28,19.36,21.87,18.59,0.009621483
ENSG00000157510,2.882,2.967,3.221,3.688,3.991,3.877,0.003789855
ENSG00000155850,2.801,2.724,3.247,2.038,2.085,1.978,0.028346534
ENSG00000145901,19.74,19.77,19.5,49.04,41.96,46.46,0.006131037
ENSG00000123643,1.052,1.131,1.099,0.9333,0.9604,0.9724,0.012971195
ENSG00000086570,25.04,28.59,25.47,20.28,19.71,19.24,0.021331363
ENSG00000113140,20.31,21.11,18.49,14.57,14.85,14.57,0.019460917
ENSG00000231989,0.2634,0.4942,0.4143,0.06589,0.06564,0.1239,0.037271782
ENSG00000135074,8.29,7.845,7.686,9.151,9.217,10.2,0.025135904
ENSG00000145934,10.21,10.36,10.36,11.9,11.85,11.04,0.040151318
ENSG00000113645,5.366,5.75,6.294,8.187,7.327,8.259,0.006416338
ENSG00000094755,3.511,3.746,3.592,4.865,4.889,4.775,0.000591351
ENSG00000204764,0.1285,0.155,0.1689,0.1085,0.1081,0.08125,0.028814377
ENSG00000072786,11.1,9.824,9.582,12.88,12.13,11.66,0.028413569
ENSG00000174705,13.4,14.03,13.77,17.09,15.25,16.65,0.032526771
ENSG00000214357,5.168,4.992,5.357,6.803,6.834,7.475,0.005305436
ENSG00000120129,32.9,41.78,42.12,53.35,48.55,47.22,0.04887865
ENSG00000164463,0.9315,0.8534,0.828,0.5852,0.6964,0.5531,0.010604337
ENSG00000122203,34.16,31.76,34.07,37.07,37.13,37.64,0.031927076
ENSG00000169230,52.69,44.01,39.52,61.12,55.74,63.61,0.041144955
ENSG00000113240,13.79,11.88,13.27,9.142,10.75,10.69,0.023194975
ENSG00000176783,7.118,6.581,7.188,6.157,6.078,6.378,0.040794778
ENSG00000248275,1.572,1.787,1.512,1.271,1.356,1.055,0.032008585
ENSG00000021355,24.45,22.17,24.29,36.91,35.26,42.35,0.013540401
ENSG00000124570,20.48,18.64,18.25,20.88,21.81,23.44,0.045685943
ENSG00000244041,0.6231,0.5699,0.7057,0.5144,0.4658,0.3677,0.035270471
ENSG00000137267,13.5,11.61,12.55,19.07,15.86,16.89,0.02003573
ENSG00000168994,19.36,20.52,19.73,18.2,15.76,15.87,0.038891859
ENSG00000269985,0.4772,0.7555,0.8445,0.1343,0,0.1378,0.020167657
ENSG00000261189,2.383,2.358,2.899,1.551,1.837,1.834,0.026403878
ENSG00000111859,5.05,5.471,5.17,8.042,8.314,7.209,0.008655495
ENSG00000078401,3.381,4.298,4.7,7.474,8.774,8.674,0.001892223
ENSG00000124523,1.963,1.852,2.106,1.644,1.763,1.661,0.041756399
ENSG00000137177,14.99,14.07,14.57,13.42,13.01,13.46,0.024606211
ENSG00000187566,0.7011,0.6166,0.6824,0.3618,0.3276,0.4611,0.006554926
ENSG00000124795,22.25,22.44,21.5,15.07,16.43,15.98,0.000391691
ENSG00000111802,19.16,18.69,20.71,17.12,17.01,16.22,0.030036046
ENSG00000079691,10.56,9.865,10.98,8.158,8.886,8.843,0.012618256
ENSG00000010704,3.336,2.791,3.143,2.54,2.353,2.386,0.040618258
ENSG00000235109,7.614,7.456,7.18,5.864,6.674,5.767,0.029452486
ENSG00000204644,0.4814,0.7938,0.5111,0.8468,1.215,1.135,0.035470745
ENSG00000234127,22.33,22.07,22.65,21.13,19.85,20.16,0.022580262
ENSG00000204576,2.017,1.987,1.942,2.089,2.172,2.267,0.047454177
ENSG00000204574,30.28,30.23,28.04,32.58,31.83,33.69,0.02921284
ENSG00000146112,57.44,59.66,54.71,62.21,63.33,66.9,0.026847231
ENSG00000196230,236.7,191.5,223.9,271.7,260.4,287.8,0.032805481
ENSG00000272273,53.76,54.69,60.07,91.68,98.61,98.91,0.000238454
ENSG00000137331,135.7,137.8,123.1,296.2,223.4,238.5,0.028060162
ENSG00000204544,0.2586,0.2365,0.2318,0.3881,0.4446,0.4844,0.013798232
ENSG00000204520,41.01,44.18,40.06,52.89,46.03,49.3,0.039521033
ENSG00000204516,5.115,4.117,4.809,6.252,5.562,6.901,0.036078816
ENSG00000232810,0.3896,0.329,0.6895,2.018,1.617,1.92,0.001122637
ENSG00000227507,0.8045,0.7718,0.8283,3.376,2.46,2.055,0.042526549
ENSG00000213719,178.4,161.9,164.2,188.7,188.1,194.4,0.036247188
ENSG00000204385,5.482,5.786,5.821,7.164,6.629,6.789,0.005551587
ENSG00000243649,8.714,8.082,7.14,28.57,30.03,24.46,0.00451112
ENSG00000204356,26.96,24.83,24.88,28.72,27.13,28.35,0.048856009
ENSG00000231852,0.09081,0.06389,0.1071,0.1363,0.1697,0.2097,0.036650309
ENSG00000204267,6.498,7.379,7.361,8.641,8.278,8.151,0.03025148
ENSG00000204264,7.76,6.515,6.555,10.09,9.231,8.763,0.012826974
ENSG00000168394,9.307,9.358,9.363,12.2,12.39,11.6,0.007311023
ENSG00000240065,3.022,3.528,1.547,6.224,5.119,4.157,0.042851121
ENSG00000289047,1.79,1.776,2.107,1.157,0.9538,1.33,0.008317222
ENSG00000204248,0.2055,0.241,0.1616,0.12,0.06829,0.1436,0.045062129
ENSG00000204209,17.35,15.22,16.74,18.75,18.06,19.68,0.042850662
ENSG00000137288,16.7,15.15,17.19,12.73,10.74,13.07,0.012633677
ENSG00000272288,3.986,3.985,4.059,3.306,2.98,3.176,0.00860593
ENSG00000096060,15.34,13.96,14.07,9.356,11.57,10.24,0.008952298
ENSG00000146122,0.04076,0.03764,0.03967,0.02294,0.02857,0.02353,0.005764266
ENSG00000024048,6.811,6.87,7.257,5.818,6.512,6.222,0.037198069
ENSG00000112624,1.623,1.802,1.643,1.285,1.175,1.409,0.011321027
ENSG00000170734,6.29,5.986,6.014,5.455,5.35,5.607,0.008186337
ENSG00000172432,21.15,23.52,21.87,26.66,26.84,26.94,0.020968804
ENSG00000112715,41.34,43.9,41.6,54.33,55.65,56.17,0.000394453
ENSG00000181577,0.4323,0.2477,0.2448,0.8343,0.9281,0.7465,0.003172705
ENSG00000146232,2.538,3.003,3.1,4.27,3.691,4.252,0.010022877
ENSG00000124813,2.166,2.275,2.457,1.784,1.982,2.05,0.036547249
ENSG00000225791,0.9202,0.9171,0.7599,0.5179,0.7166,0.6001,0.031755753
ENSG00000001084,32.11,34.93,38.81,27.24,27.62,25.08,0.03291455
ENSG00000118482,4.958,5.029,5.25,4.199,4.396,4.215,0.002494053
ENSG00000156535,40.26,44.36,48.17,30.69,32.48,31.46,0.025938635
ENSG00000111799,9.695,8.698,8.847,11.18,12.14,10.49,0.024489265
ENSG00000196586,14.32,14.42,15.64,12.32,13.15,12.18,0.015651514
ENSG00000286042,2.306,2.344,2.132,1.686,1.585,1.412,0.002851288
ENSG00000135315,0.9612,1.159,1.208,0.795,0.671,0.7551,0.023480524
ENSG00000057657,1.219,1.164,1.358,1.897,1.934,2.006,0.001504519
ENSG00000080546,2.594,3.043,3.171,2.317,2.115,2.187,0.041509179
ENSG00000135587,2.965,2.874,3.084,3.202,3.495,3.436,0.025450942
ENSG00000112290,6.741,6.686,6.583,7.657,7.241,7.941,0.037796616
ENSG00000187189,3.434,3.91,3.669,3.025,2.657,3.066,0.016352343
ENSG00000164465,10.42,9.586,9.858,12.44,12.41,11.43,0.008229087
ENSG00000025156,1.972,2.44,2.583,1.658,1.855,1.361,0.042081581
ENSG00000135547,0.03669,0.03872,0.05194,0,0,0,0.012448645
ENSG00000118523,17.67,19.63,20.17,13.98,15.59,14.9,0.013081077
ENSG00000112299,0.4242,0.2865,0.2402,1.127,1.161,1.156,0.003381383
ENSG00000293493,0.1363,0.1079,0.09647,0.9205,0.8788,0.6164,0.017200695
ENSG00000112303,0.05973,0.02101,0.01409,0.1345,0.1786,0.1073,0.016338313
ENSG00000118514,0.2064,0.1361,0.1461,0.05809,0.1157,0.06952,0.046421322
ENSG00000027697,14.14,17.28,18.62,21.74,22.59,20.57,0.047948217
ENSG00000230533,0.2515,0.3981,0.712,1.557,1.128,1.016,0.023156634
ENSG00000118503,7.012,8.385,7.37,24.37,23.46,20.8,0.001906604
ENSG00000010818,4.926,4.984,5.285,5.76,6.306,6.124,0.009406942
ENSG00000152818,5.313,5.258,5.398,4.622,4.625,4.311,0.008829163
ENSG00000111961,2.191,2.193,2.186,1.517,1.698,1.819,0.028082448
ENSG00000111962,1.878,1.826,1.887,1.293,1.518,1.317,0.015651277
ENSG00000131015,11.24,12.7,12.02,15.17,13.91,15.63,0.012843337
ENSG00000009765,0.07843,0.1204,0.09589,0.04816,0.007996,0.06038,0.044354579
ENSG00000120254,2.53,2.429,2.564,2.717,2.799,2.813,0.007506938
ENSG00000131016,4.508,4.212,4.21,4.854,5.429,5.222,0.018551567
ENSG00000131018,0.386,0.333,0.3857,0.299,0.2521,0.2753,0.015960663
ENSG00000112029,2.207,1.811,2.025,1.196,1.436,1.625,0.024579296
ENSG00000146426,0.3355,0.2741,0.3371,0.2193,0.2427,0.1666,0.025978801
ENSG00000291237,4.797,4.609,4.387,12.36,13.89,11.33,0.00749044
ENSG00000177706,0.9647,0.9391,1.089,1.638,1.408,1.28,0.035305018
ENSG00000005108,0.06716,0.05063,0.05094,0.0324,0.01076,0.003693,0.022772748
ENSG00000179428,0,0.05059,0,0.2698,0.3225,0.3321,0.000381516
ENSG00000136244,0.7476,0.6762,0.378,3.919,4,3.404,0.000420114
ENSG00000136235,56.98,56.47,47.32,30.21,33.22,25.79,0.004918421
ENSG00000106049,13.91,14.44,15.27,12.68,12.3,13.43,0.029572511
ENSG00000286847,0.145,0.1531,0.2053,0.06531,0.03253,0.1228,0.049496078
ENSG00000105778,3.841,3.683,3.782,3.317,3.376,3.314,0.004632038
ENSG00000011426,13.69,13.79,15.66,10.41,12.46,11.59,0.029860031
ENSG00000187037,0.08976,0.09472,0.0953,0.2337,0.2642,0.2267,0.005126594
ENSG00000241127,1.584,1.671,1.688,1.145,1.272,1.129,0.00170568
ENSG00000065883,4.527,4.421,4.574,3.948,4.044,3.907,0.000929098
ENSG00000122641,4.401,4.219,5.974,14.95,15.78,16.63,0.000137548
ENSG00000224116,0.2023,0.1983,0.3274,0.6345,0.7617,0.7176,0.001300944
ENSG00000106571,1.088,1.124,1.187,0.8812,0.9194,0.9752,0.006474673
ENSG00000106591,57.99,51.99,55.22,63.39,62.99,62.98,0.042610469
ENSG00000231638,1.188,1.088,0.7936,0.631,0.4526,0.6818,0.045653966
ENSG00000214783,2.792,2.745,2.928,2.51,2.511,2.509,0.029613286
ENSG00000106636,44.57,41.16,42.29,50.15,49.38,46.38,0.018040683
ENSG00000136271,12.25,12.64,11.84,13.81,12.97,14.12,0.034729031
ENSG00000232956,4.523,5.335,4.52,6.29,5.892,5.453,0.041064362
ENSG00000277184,0.4916,0.5188,1.392,2.214,1.654,2.649,0.029333343
ENSG00000164742,0.2497,0.2266,0.2227,0.163,0.08399,0.1384,0.034412855
ENSG00000106070,2.097,1.909,2.058,2.154,2.272,2.361,0.043943419
ENSG00000106078,1.993,2.081,2.081,2.251,2.139,2.176,0.036673103
ENSG00000178665,0.8101,1.124,0.9239,0.6925,0.572,0.5775,0.049704875
ENSG00000196715,6.529,7.012,6.656,5.963,5.751,6.291,0.027001906
ENSG00000241258,9.88,9.695,10.43,11.1,10.7,11.16,0.026318974
ENSG00000106635,11.75,13.72,12.52,15.75,14.43,15.23,0.028923548
ENSG00000127946,2.819,2.658,2.912,2.168,2.427,2.416,0.015579014
ENSG00000188372,2.733,1.879,2.14,4.242,3.018,3.682,0.037481559
ENSG00000205482,0.4211,0.5,0.4844,0.6519,0.8265,0.8308,0.023496286
ENSG00000186472,0.574,0.5355,0.5123,0.4589,0.4322,0.4269,0.014688119
ENSG00000170381,0.6119,0.6644,0.7909,0.3694,0.2983,0.4506,0.010986147
ENSG00000075213,6.977,6.729,6.743,6.085,6.438,6.344,0.018812407
ENSG00000075142,21.92,22.5,24.19,26.7,25.59,25.02,0.030205036
ENSG00000157240,1.859,1.541,1.725,1.356,1.244,1.011,0.021583533
ENSG00000127989,4.46,3.83,4.424,2.933,3.299,3.372,0.017952754
ENSG00000287672,0.5902,0.4845,0.4178,0.8121,0.7354,0.6563,0.024972841
ENSG00000177409,1.198,1.496,1.858,1.956,2.205,2.566,0.049878077
ENSG00000105825,29,28.01,31.69,35.05,37.27,35.95,0.012022588
ENSG00000242265,1.401,1.436,1.501,0.9327,1.018,1.196,0.024633579
ENSG00000004799,0.5447,0.7281,0.7197,0.327,0.2443,0.1258,0.0066746
ENSG00000198742,22.12,21.97,22.57,23.06,23.21,23.8,0.018698199
ENSG00000106261,15.3,15.02,16.36,12.81,13.67,13.38,0.013981493
ENSG00000078487,1.787,1.833,2.069,1.58,1.405,1.447,0.021891369
ENSG00000169871,7.726,8.085,7.592,6.537,6.846,7.224,0.022710535
ENSG00000106366,417.2,403.4,423.1,388.4,378.2,383.3,0.017976402
ENSG00000005483,11.9,11.78,11.75,10.44,10.98,10.02,0.037889815
ENSG00000146776,0.7011,0.7824,0.6674,0.5806,0.5196,0.5924,0.026058446
ENSG00000091129,0.1424,0.1357,0.1853,0.2689,0.3451,0.274,0.012535095
ENSG00000196937,93.45,89.39,94.51,66.22,77.84,68.96,0.014069097
ENSG00000106278,1.163,1.253,1.213,0.6637,0.7237,0.7575,0.000200377
ENSG00000224897,0.1573,0.1162,0.1447,0.08853,0.08819,0.06054,0.019236207
ENSG00000106328,0.1224,0.06458,0.06497,0,0,0,0.04853582
ENSG00000128596,0.2563,0.2801,0.2786,0.1855,0.154,0.155,0.001616594
ENSG00000158467,2.854,2.833,3.268,3.536,3.673,3.599,0.040435485
ENSG00000128510,60.14,67.73,65.65,41.1,45.21,46.79,0.00273173
ENSG00000106484,2.639,2.144,2.384,1.681,1.947,1.911,0.041919418
ENSG00000128567,0.4041,0.415,0.4098,0.6886,0.6124,0.5508,0.03422362
ENSG00000273297,1.106,0.8757,0.9789,0.6706,0.5488,0.647,0.015669597
ENSG00000172331,12.05,11.22,13.91,21.13,25.1,24.15,0.002649184
ENSG00000080802,9.257,9.241,9.42,8.53,8.818,8.915,0.024719204
ENSG00000064393,6.175,5.542,6.298,4.777,4.711,5.179,0.02203283
ENSG00000059378,3.535,3.747,3.528,6.525,5.661,5.872,0.007731318
ENSG00000050327,15.13,14.66,14.43,15.81,15.85,15.55,0.025081619
ENSG00000291118,5.588,6.389,5.127,3.961,4.526,4.667,0.049084366
ENSG00000002726,0.04211,0.04444,0.07453,0,0,0.01621,0.026122238
ENSG00000164867,0.1775,0.1338,0.1346,0.09993,0.05688,0.06833,0.019484833
ENSG00000181652,0.7955,1.003,0.782,0.4477,0.4089,0.353,0.014295297
ENSG00000285292,12.05,10.86,10.93,12.94,12.98,13.47,0.026128713
ENSG00000036448,1.018,0.9782,0.8687,0.7789,0.7028,0.6734,0.015544979
